Country Name,Country Code,Series,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Central Europe and the Baltics,CEB,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,1635783,1627698,1608722,1593201,1583785,1564171,1659229,1619843,1578364,1543714,1507429,1478644,1445351,1410896,1381942,1351922,1281339,1346337,1319060,1299285,1276650,1266422,1249926,1231607,1225196,1207911,1172000,985114,966665,948685,936176,925985,912717,899327,885235,..,..,..,..
Chad,TCD,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3023678,..,..,..,..,..,..,3135154,..,..,..,3533144,..,..,..,..,..,..,..,..,..,..,5422158,5902966,..,..,..,..
Channel Islands,CHI,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,702442,..,..,..,..,..,..,..,..,..,550121,..,..,..,..,..,..,..,..,..,495159,..,..,..,..,..,292832,308861,423128,443772,..,516884,..,445205,..,530956,..,..,..
China,CHN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,234997736,..,..,..,..,..,..,..,186795440,..,..,..,..,..,..,..,..,..,88203088,..,..,..,..,..,..,..,..,..,54127320,..,..,..,..,..,..,..,37038398,..,..
Colombia,COL,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2032772,..,..,2145359,..,..,..,..,..,..,..,2093372,2125586,2334313,2277951,2094495,2180117,2179797,2150369,..,..,2046778,2063829,1956074,..,1874652,..,..
Comoros,COM,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,88256,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94269,..,..,..,..,..,..,..,..,..,..,..,216443,..,..,..,..,..,207248,..,..
"Congo, Dem. Rep.",COD,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8625453,..,..,..,..,..,12221598,..,..,..,..,9165520,..,..,..,9560522,..,..,..,..
"Congo, Rep.",COG,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,435200,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,493319,..,..,..,..,..,522093,..,..,..,..,..,..,601701,..,..
Costa Rica,CRI,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,126531,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,140028,..,..,..,..,..,..,..,..,..,..,91605,..,..,..,..,..,..,84024,..,..
Cote d'Ivoire,CIV,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3954268,..,..,..,..,..,..,..,..,..,5539757,..,4607380,..,..,..,..,..,..,..,..,..,..,..,7184992,..,7270389,..,..,..,7690587,..,..
Croatia,HRV,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,126420,..,..,..,..,..,..,..,..,..,67730,..,..,..,..,..,..,..,..,..,31943,..,..,..,..,..,..,..,..,..
Cuba,CUB,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17822,..,..,..,..,..,..,..,..,..,22949,..,..,..,..,..,..,..,..
Curacao,CUW,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
