Country Name,Country Code,Series,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Channel Islands,CHI,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,327010,..,..,..,..,..,..,..,..,..,253686,..,..,..,..,..,..,..,..,..,236143,..,..,..,..,..,143884,134502,194729,203891,..,244182,..,207179,..,253918,..,..,..
China,CHN,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,72738928,..,..,..,..,..,..,..,55816164,..,..,..,..,..,..,..,..,..,24059188,..,..,..,..,..,..,..,..,..,14285828,..,..,..,..,..,..,..,9141258,..,..
Colombia,COL,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,991039,..,..,1046320,..,..,..,..,..,..,..,993016,1032567,1110560,1129157,1018498,1079289,1070588,1052380,..,..,1042825,1028943,990678,..,952994,..,..
Comoros,COM,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,37038,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38636,..,..,..,..,..,..,..,..,..,..,..,93572,..,..,..,..,..,89213,..,..
"Congo, Dem. Rep.",COD,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2464553,..,..,..,..,..,3586689,..,..,..,..,2209707,..,..,..,2397266,..,..,..,..
"Congo, Rep.",COG,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,149460,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,144055,..,..,..,..,..,171186,..,..,..,..,..,..,210807,..,..
Costa Rica,CRI,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63071,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72646,..,..,..,..,..,..,..,..,..,..,47283,..,..,..,..,..,..,42937,..,..
Cote d'Ivoire,CIV,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1814483,..,..,..,..,..,..,..,..,..,2594112,..,1911045,..,..,..,..,..,..,..,..,..,..,..,3027674,..,3254151,..,..,..,3417542,..,..
Croatia,HRV,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22748,..,..,..,..,..,..,..,..,..,11786,..,..,..,..,..,..,..,..,..,6425,..,..,..,..,..,..,..,..,..
Cuba,CUB,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8450,..,..,..,..,..,..,..,..,..,13514,..,..,..,..,..,..,..,..
Curacao,CUW,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6533,..,..,..,..,..,..,..,..,5145,..,..,..,..,..,..,..,..,..,3279,..,..,..,..,..,..,..,..,..
Czech Republic,CZE,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8963,..,..,..,..
Denmark,DNK,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominican Republic,DOM,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,455249,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,377789,..,..,..,..,373992,..,..,356293,341715,343974,336391,308980,303576,229014,..,..,..,..
