Country Name,Country Code,Series,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Bangladesh,BGD,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..
Barbados,BRB,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,..
Belarus,BLR,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,1,..
Belgium,BEL,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..
Belize,BLZ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,..
Benin,BEN,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..
Bermuda,BMU,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,..
Bhutan,BTN,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,1,..
Bolivia,BOL,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,1,..
Bosnia and Herzegovina,BIH,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,..
Botswana,BWA,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..
Brazil,BRA,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..
British Virgin Islands,VGB,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,0,..
Brunei Darussalam,BRN,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..
Bulgaria,BGR,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,..
Burkina Faso,BFA,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..
Burundi,BDI,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..
Cabo Verde,CPV,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..
Cambodia,KHM,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,1,..
Cameroon,CMR,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..
Canada,CAN,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..
Caribbean small states,CSS,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..
Central African Republic,CAF,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,..
Central Europe and the Baltics,CEB,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..
Channel Islands,CHI,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..
Chile,CHL,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..
China,CHN,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..
Colombia,COL,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..
Comoros,COM,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,..
"Congo, Dem. Rep.",COD,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..
"Congo, Rep.",COG,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..
Costa Rica,CRI,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..
Cote d'Ivoire,CIV,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..
Croatia,HRV,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,..
Cuba,CUB,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,1,..
Curacao,CUW,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,..
Cyprus,CYP,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,..
Czech Republic,CZE,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..
Denmark,DNK,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..
Djibouti,DJI,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,..
Dominica,DMA,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..
Dominican Republic,DOM,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..
Early-demographic dividend,EAR,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..
"Egypt, Arab Rep.",EGY,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,0,..
El Salvador,SLV,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,1,..
Equatorial Guinea,GNQ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,..
Eritrea,ERI,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..
Estonia,EST,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..
Eswatini,SWZ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,..
Ethiopia,ETH,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,..
Euro area,EMU,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
